10 1. stepstone_mtdna_m42.txt under HKY85; 10 x 1 haploid idividuals  evolving at G=0 on a 10 x 1 lattice with absorbing boundaries; mutation proba=5e-05; replicate # 42; Mrca Moy= 43745; MRCA MAX=62312
20 pop11
1     , 1
1     , 2
2     , 1
2     , 3
3     , 2
3     , 2
4     , 1
4     , 1
5     , 3
5     , 4
6     , 1
6     , 4
7     , 2
7     , 1
8     , 1
8     , 3
9     , 3
9     , 3
10     , 2
10     , 3
20 pop21
11     , 1
11     , 3
12     , 1
12     , 2
13     , 3
13     , 3
14     , 3
14     , 3
15     , 1
15     , 3
16     , 3
16     , 1
17     , 4
17     , 1
18     , 3
18     , 3
19     , 2
19     , 3
20     , 3
20     , 2
20 pop31
21     , 1
21     , 1
22     , 3
22     , 3
23     , 1
23     , 3
24     , 3
24     , 1
25     , 3
25     , 3
26     , 3
26     , 4
27     , 3
27     , 1
28     , 1
28     , 2
29     , 3
29     , 1
30     , 3
30     , 1
20 pop41
31     , 3
31     , 3
32     , 3
32     , 3
33     , 3
33     , 2
34     , 1
34     , 1
35     , 5
35     , 3
36     , 1
36     , 1
37     , 3
37     , 3
38     , 3
38     , 3
39     , 3
39     , 1
40     , 3
40     , 2
20 pop51
41     , 3
41     , 1
42     , 5
42     , 3
43     , 3
43     , 3
44     , 1
44     , 1
45     , 3
45     , 1
46     , 3
46     , 1
47     , 2
47     , 3
48     , 1
48     , 4
49     , 2
49     , 3
50     , 3
50     , 6
20 pop61
51     , 2
51     , 3
52     , 3
52     , 1
53     , 7
53     , 3
54     , 1
54     , 1
55     , 3
55     , 3
56     , 3
56     , 7
57     , 1
57     , 3
58     , 6
58     , 2
59     , 3
59     , 1
60     , 2
60     , 3
20 pop71
61     , 2
61     , 3
62     , 3
62     , 1
63     , 1
63     , 3
64     , 1
64     , 2
65     , 3
65     , 3
66     , 2
66     , 3
67     , 1
67     , 1
68     , 7
68     , 1
69     , 3
69     , 7
70     , 3
70     , 1
20 pop81
71     , 4
71     , 1
72     , 1
72     , 3
73     , 3
73     , 2
74     , 2
74     , 3
75     , 3
75     , 3
76     , 3
76     , 2
77     , 3
77     , 3
78     , 3
78     , 2
79     , 1
79     , 6
80     , 1
80     , 1
20 pop91
81     , 3
81     , 1
82     , 6
82     , 6
83     , 1
83     , 2
84     , 3
84     , 3
85     , 6
85     , 1
86     , 6
86     , 1
87     , 1
87     , 2
88     , 3
88     , 3
89     , 3
89     , 1
90     , 8
90     , 6
20 pop101
91     , 1
91     , 6
92     , 3
92     , 3
93     , 2
93     , 3
94     , 3
94     , 2
95     , 2
95     , 3
96     , 3
96     , 1
97     , 2
97     , 3
98     , 4
98     , 3
99     , 1
99     , 1
100     , 3
100     , 6
