10 1. mtdna_stepstone_m.1_m4.txt under HKY85; 10 x 1 haploid idividuals  evolving at G=0 on a 10 x 1 lattice with absorbing boundaries; mutation proba=5e-05; replicate # 4; Mrca Moy= 284926; MRCA MAX=417837
20 pop11
1     , 1
1     , 2
2     , 3
2     , 4
3     , 5
3     , 3
4     , 1
4     , 3
5     , 6
5     , 7
6     , 5
6     , 8
7     , 3
7     , 9
8     , 2
8     , 2
9     , 10
9     , 5
10     , 3
10     , 3
20 pop21
11     , 5
11     , 8
12     , 11
12     , 9
13     , 12
13     , 4
14     , 3
14     , 8
15     , 2
15     , 7
16     , 2
16     , 8
17     , 12
17     , 3
18     , 2
18     , 2
19     , 3
19     , 2
20     , 12
20     , 8
20 pop31
21     , 13
21     , 3
22     , 14
22     , 5
23     , 2
23     , 2
24     , 10
24     , 2
25     , 12
25     , 2
26     , 5
26     , 2
27     , 15
27     , 5
28     , 5
28     , 5
29     , 12
29     , 3
30     , 3
30     , 9
20 pop41
31     , 16
31     , 12
32     , 4
32     , 17
33     , 2
33     , 2
34     , 12
34     , 18
35     , 2
35     , 7
36     , 12
36     , 9
37     , 3
37     , 2
38     , 9
38     , 9
39     , 5
39     , 5
40     , 13
40     , 3
20 pop51
41     , 19
41     , 2
42     , 2
42     , 7
43     , 2
43     , 12
44     , 2
44     , 20
45     , 6
45     , 12
46     , 20
46     , 10
47     , 2
47     , 4
48     , 12
48     , 12
49     , 12
49     , 7
50     , 9
50     , 8
20 pop61
51     , 2
51     , 5
52     , 3
52     , 2
53     , 3
53     , 21
54     , 2
54     , 3
55     , 4
55     , 2
56     , 2
56     , 5
57     , 6
57     , 22
58     , 9
58     , 2
59     , 3
59     , 17
60     , 23
60     , 5
20 pop71
61     , 9
61     , 12
62     , 4
62     , 23
63     , 2
63     , 2
64     , 18
64     , 3
65     , 3
65     , 4
66     , 9
66     , 2
67     , 24
67     , 3
68     , 8
68     , 18
69     , 24
69     , 12
70     , 2
70     , 3
20 pop81
71     , 2
71     , 3
72     , 2
72     , 5
73     , 2
73     , 12
74     , 12
74     , 2
75     , 5
75     , 18
76     , 12
76     , 18
77     , 25
77     , 3
78     , 2
78     , 2
79     , 18
79     , 2
80     , 12
80     , 2
20 pop91
81     , 18
81     , 18
82     , 3
82     , 19
83     , 3
83     , 3
84     , 3
84     , 15
85     , 8
85     , 3
86     , 5
86     , 2
87     , 5
87     , 2
88     , 12
88     , 2
89     , 2
89     , 3
90     , 23
90     , 12
20 pop101
91     , 2
91     , 3
92     , 12
92     , 3
93     , 2
93     , 2
94     , 13
94     , 5
95     , 5
95     , 3
96     , 2
96     , 3
97     , 18
97     , 3
98     , 3
98     , 10
99     , 3
99     , 4
100     , 2
100     , 26
