10 1. stepstone_mtdna_m33.txt under HKY85; 10 x 1 haploid idividuals  evolving at G=0 on a 10 x 1 lattice with absorbing boundaries; mutation proba=5e-05; replicate # 33; Mrca Moy= 15533; MRCA MAX=40524
20 pop11
1     , 1
1     , 1
2     , 1
2     , 1
3     , 1
3     , 1
4     , 1
4     , 1
5     , 1
5     , 1
6     , 1
6     , 1
7     , 1
7     , 1
8     , 1
8     , 1
9     , 1
9     , 1
10     , 1
10     , 2
20 pop21
11     , 1
11     , 1
12     , 1
12     , 2
13     , 1
13     , 1
14     , 1
14     , 3
15     , 1
15     , 1
16     , 1
16     , 3
17     , 1
17     , 3
18     , 1
18     , 3
19     , 2
19     , 1
20     , 3
20     , 3
20 pop31
21     , 2
21     , 2
22     , 1
22     , 1
23     , 1
23     , 3
24     , 2
24     , 3
25     , 1
25     , 1
26     , 3
26     , 1
27     , 3
27     , 1
28     , 3
28     , 3
29     , 1
29     , 3
30     , 1
30     , 2
20 pop41
31     , 1
31     , 1
32     , 1
32     , 3
33     , 1
33     , 1
34     , 4
34     , 1
35     , 1
35     , 1
36     , 1
36     , 2
37     , 2
37     , 1
38     , 2
38     , 1
39     , 1
39     , 3
40     , 2
40     , 2
20 pop51
41     , 4
41     , 1
42     , 1
42     , 1
43     , 1
43     , 3
44     , 1
44     , 1
45     , 2
45     , 1
46     , 1
46     , 3
47     , 1
47     , 1
48     , 5
48     , 1
49     , 1
49     , 1
50     , 1
50     , 5
20 pop61
51     , 1
51     , 1
52     , 1
52     , 1
53     , 5
53     , 1
54     , 2
54     , 5
55     , 1
55     , 1
56     , 1
56     , 1
57     , 5
57     , 1
58     , 1
58     , 1
59     , 1
59     , 1
60     , 5
60     , 1
20 pop71
61     , 1
61     , 1
62     , 1
62     , 1
63     , 1
63     , 1
64     , 1
64     , 1
65     , 1
65     , 1
66     , 1
66     , 1
67     , 1
67     , 1
68     , 1
68     , 1
69     , 1
69     , 5
70     , 1
70     , 1
20 pop81
71     , 1
71     , 2
72     , 5
72     , 1
73     , 1
73     , 1
74     , 5
74     , 1
75     , 1
75     , 1
76     , 5
76     , 1
77     , 1
77     , 2
78     , 1
78     , 1
79     , 2
79     , 1
80     , 1
80     , 5
20 pop91
81     , 5
81     , 5
82     , 1
82     , 1
83     , 1
83     , 1
84     , 1
84     , 1
85     , 5
85     , 1
86     , 5
86     , 1
87     , 1
87     , 1
88     , 1
88     , 1
89     , 1
89     , 1
90     , 1
90     , 5
20 pop101
91     , 5
91     , 1
92     , 1
92     , 1
93     , 1
93     , 5
94     , 5
94     , 5
95     , 1
95     , 1
96     , 1
96     , 1
97     , 5
97     , 5
98     , 1
98     , 1
99     , 1
99     , 1
100     , 5
100     , 1
