10 1. stepstone_mtdna_m65.txt under HKY85; 10 x 1 haploid idividuals  evolving at G=0 on a 10 x 1 lattice with absorbing boundaries; mutation proba=5e-05; replicate # 65; Mrca Moy= 302777; MRCA MAX=834595
20 pop11
1     , 1
1     , 2
2     , 2
2     , 3
3     , 4
3     , 5
4     , 1
4     , 6
5     , 6
5     , 7
6     , 7
6     , 4
7     , 6
7     , 8
8     , 2
8     , 2
9     , 6
9     , 6
10     , 9
10     , 2
20 pop21
11     , 6
11     , 9
12     , 2
12     , 1
13     , 2
13     , 1
14     , 9
14     , 9
15     , 10
15     , 2
16     , 10
16     , 8
17     , 6
17     , 10
18     , 4
18     , 11
19     , 10
19     , 9
20     , 11
20     , 1
20 pop31
21     , 9
21     , 12
22     , 8
22     , 6
23     , 8
23     , 4
24     , 9
24     , 7
25     , 4
25     , 10
26     , 8
26     , 8
27     , 9
27     , 7
28     , 8
28     , 4
29     , 9
29     , 6
30     , 6
30     , 4
20 pop41
31     , 8
31     , 9
32     , 9
32     , 13
33     , 13
33     , 14
34     , 9
34     , 15
35     , 13
35     , 8
36     , 14
36     , 15
37     , 14
37     , 16
38     , 8
38     , 17
39     , 18
39     , 6
40     , 13
40     , 8
20 pop51
41     , 11
41     , 10
42     , 13
42     , 19
43     , 13
43     , 13
44     , 13
44     , 20
45     , 7
45     , 13
46     , 17
46     , 13
47     , 18
47     , 13
48     , 21
48     , 13
49     , 22
49     , 19
50     , 11
50     , 23
20 pop61
51     , 20
51     , 17
52     , 13
52     , 18
53     , 9
53     , 22
54     , 11
54     , 24
55     , 11
55     , 13
56     , 13
56     , 11
57     , 11
57     , 11
58     , 25
58     , 11
59     , 26
59     , 11
60     , 17
60     , 11
20 pop71
61     , 27
61     , 11
62     , 11
62     , 23
63     , 11
63     , 26
64     , 11
64     , 13
65     , 11
65     , 11
66     , 26
66     , 24
67     , 11
67     , 24
68     , 11
68     , 11
69     , 27
69     , 26
70     , 11
70     , 11
20 pop81
71     , 11
71     , 6
72     , 26
72     , 27
73     , 11
73     , 28
74     , 11
74     , 13
75     , 24
75     , 24
76     , 26
76     , 26
77     , 13
77     , 13
78     , 14
78     , 18
79     , 11
79     , 11
80     , 13
80     , 13
20 pop91
81     , 13
81     , 13
82     , 26
82     , 24
83     , 26
83     , 13
84     , 13
84     , 11
85     , 26
85     , 26
86     , 12
86     , 13
87     , 26
87     , 26
88     , 29
88     , 26
89     , 26
89     , 26
90     , 29
90     , 26
20 pop101
91     , 30
91     , 22
92     , 30
92     , 22
93     , 26
93     , 26
94     , 26
94     , 26
95     , 26
95     , 30
96     , 30
96     , 26
97     , 22
97     , 12
98     , 26
98     , 30
99     , 12
99     , 30
100     , 26
100     , 12
