10 1. stepstone_mtdna_m76.txt under HKY85; 10 x 1 haploid idividuals  evolving at G=0 on a 10 x 1 lattice with absorbing boundaries; mutation proba=5e-05; replicate # 76; Mrca Moy= 2.88881e+06; MRCA MAX=4815120
20 pop11
1     , 1
1     , 2
2     , 3
2     , 4
3     , 5
3     , 6
4     , 7
4     , 8
5     , 9
5     , 10
6     , 11
6     , 12
7     , 13
7     , 14
8     , 15
8     , 16
9     , 17
9     , 18
10     , 19
10     , 5
20 pop21
11     , 19
11     , 19
12     , 20
12     , 21
13     , 22
13     , 23
14     , 6
14     , 24
15     , 6
15     , 18
16     , 25
16     , 26
17     , 27
17     , 21
18     , 28
18     , 2
19     , 29
19     , 21
20     , 30
20     , 3
20 pop31
21     , 31
21     , 32
22     , 4
22     , 6
23     , 33
23     , 34
24     , 35
24     , 31
25     , 36
25     , 33
26     , 33
26     , 37
27     , 38
27     , 30
28     , 34
28     , 39
29     , 40
29     , 41
30     , 33
30     , 42
20 pop41
31     , 40
31     , 43
32     , 2
32     , 44
33     , 45
33     , 46
34     , 47
34     , 48
35     , 49
35     , 30
36     , 12
36     , 12
37     , 37
37     , 50
38     , 51
38     , 52
39     , 3
39     , 11
40     , 24
40     , 53
20 pop51
41     , 54
41     , 55
42     , 56
42     , 17
43     , 57
43     , 17
44     , 35
44     , 58
45     , 43
45     , 58
46     , 59
46     , 60
47     , 59
47     , 61
48     , 22
48     , 59
49     , 62
49     , 53
50     , 63
50     , 64
20 pop61
51     , 35
51     , 65
52     , 50
52     , 66
53     , 67
53     , 68
54     , 69
54     , 22
55     , 70
55     , 71
56     , 63
56     , 66
57     , 72
57     , 73
58     , 37
58     , 74
59     , 33
59     , 6
60     , 75
60     , 76
20 pop71
61     , 35
61     , 77
62     , 40
62     , 16
63     , 78
63     , 79
64     , 80
64     , 68
65     , 81
65     , 3
66     , 32
66     , 2
67     , 82
67     , 83
68     , 76
68     , 84
69     , 85
69     , 86
70     , 75
70     , 55
20 pop81
71     , 87
71     , 88
72     , 89
72     , 90
73     , 91
73     , 24
74     , 92
74     , 66
75     , 22
75     , 75
76     , 93
76     , 63
77     , 94
77     , 78
78     , 95
78     , 50
79     , 66
79     , 94
80     , 89
80     , 21
20 pop91
81     , 66
81     , 63
82     , 3
82     , 96
83     , 63
83     , 97
84     , 71
84     , 94
85     , 92
85     , 50
86     , 50
86     , 88
87     , 98
87     , 94
88     , 63
88     , 82
89     , 3
89     , 94
90     , 71
90     , 65
20 pop101
91     , 99
91     , 8
92     , 100
92     , 94
93     , 32
93     , 101
94     , 8
94     , 102
95     , 103
95     , 104
96     , 104
96     , 105
97     , 106
97     , 107
98     , 66
98     , 103
99     , 63
99     , 108
100     , 35
100     , 8
