1 1. singlepop_mtdna_m4.txt under HKY85; 1 x 1 haploid idividuals  evolving at G=0 on a 1 x 1 lattice with absorbing boundaries; mutation proba=5e-05; replicate # 4; Mrca Moy= 71534; MRCA MAX=134886
200 pop11
1     , 1
1     , 2
2     , 3
2     , 4
3     , 3
3     , 5
4     , 6
4     , 1
5     , 7
5     , 3
6     , 7
6     , 2
7     , 8
7     , 9
8     , 3
8     , 10
9     , 5
9     , 8
10     , 1
10     , 4
11     , 2
11     , 8
12     , 1
12     , 11
13     , 4
13     , 12
14     , 13
14     , 3
15     , 3
15     , 4
16     , 14
16     , 14
17     , 15
17     , 16
18     , 12
18     , 1
19     , 4
19     , 3
20     , 17
20     , 1
21     , 1
21     , 18
22     , 1
22     , 19
23     , 11
23     , 4
24     , 2
24     , 14
25     , 3
25     , 12
26     , 11
26     , 3
27     , 16
27     , 20
28     , 3
28     , 5
29     , 21
29     , 21
30     , 14
30     , 22
31     , 21
31     , 23
32     , 24
32     , 11
33     , 25
33     , 3
34     , 4
34     , 3
35     , 21
35     , 21
36     , 12
36     , 2
37     , 3
37     , 8
38     , 2
38     , 13
39     , 1
39     , 12
40     , 2
40     , 26
41     , 1
41     , 4
42     , 11
42     , 19
43     , 12
43     , 4
44     , 4
44     , 4
45     , 21
45     , 9
46     , 12
46     , 14
47     , 1
47     , 27
48     , 5
48     , 2
49     , 12
49     , 4
50     , 28
50     , 12
51     , 21
51     , 13
52     , 29
52     , 11
53     , 3
53     , 12
54     , 30
54     , 21
55     , 26
55     , 1
56     , 11
56     , 8
57     , 19
57     , 7
58     , 21
58     , 12
59     , 1
59     , 3
60     , 18
60     , 4
61     , 31
61     , 18
62     , 25
62     , 11
63     , 3
63     , 13
64     , 2
64     , 7
65     , 10
65     , 9
66     , 8
66     , 10
67     , 21
67     , 4
68     , 32
68     , 12
69     , 3
69     , 33
70     , 3
70     , 2
71     , 8
71     , 11
72     , 3
72     , 8
73     , 2
73     , 11
74     , 3
74     , 21
75     , 2
75     , 2
76     , 12
76     , 11
77     , 21
77     , 1
78     , 3
78     , 2
79     , 20
79     , 3
80     , 21
80     , 3
81     , 1
81     , 4
82     , 22
82     , 4
83     , 12
83     , 19
84     , 4
84     , 31
85     , 3
85     , 4
86     , 11
86     , 12
87     , 8
87     , 34
88     , 20
88     , 9
89     , 1
89     , 13
90     , 3
90     , 2
91     , 4
91     , 11
92     , 14
92     , 10
93     , 8
93     , 27
94     , 1
94     , 10
95     , 12
95     , 9
96     , 4
96     , 3
97     , 21
97     , 20
98     , 14
98     , 11
99     , 12
99     , 3
100     , 4
100     , 21
