1 1. singlepop_mtdna_m7.txt under HKY85; 1 x 1 haploid idividuals  evolving at G=0 on a 1 x 1 lattice with absorbing boundaries; mutation proba=5e-05; replicate # 7; Mrca Moy= 62402; MRCA MAX=584698
200 pop11
1     , 1
1     , 2
2     , 3
2     , 4
3     , 5
3     , 4
4     , 3
4     , 6
5     , 7
5     , 8
6     , 9
6     , 10
7     , 7
7     , 11
8     , 1
8     , 12
9     , 1
9     , 4
10     , 7
10     , 11
11     , 4
11     , 13
12     , 12
12     , 6
13     , 1
13     , 13
14     , 14
14     , 13
15     , 11
15     , 11
16     , 2
16     , 3
17     , 3
17     , 2
18     , 4
18     , 15
19     , 4
19     , 1
20     , 16
20     , 17
21     , 12
21     , 1
22     , 3
22     , 18
23     , 11
23     , 19
24     , 17
24     , 11
25     , 12
25     , 1
26     , 17
26     , 17
27     , 7
27     , 6
28     , 20
28     , 4
29     , 21
29     , 11
30     , 17
30     , 4
31     , 4
31     , 22
32     , 17
32     , 4
33     , 12
33     , 14
34     , 17
34     , 4
35     , 4
35     , 2
36     , 7
36     , 17
37     , 2
37     , 7
38     , 6
38     , 23
39     , 6
39     , 20
40     , 24
40     , 1
41     , 4
41     , 17
42     , 17
42     , 2
43     , 25
43     , 4
44     , 13
44     , 18
45     , 11
45     , 4
46     , 14
46     , 15
47     , 2
47     , 26
48     , 1
48     , 4
49     , 11
49     , 3
50     , 4
50     , 1
51     , 24
51     , 20
52     , 17
52     , 9
53     , 20
53     , 1
54     , 1
54     , 11
55     , 2
55     , 7
56     , 2
56     , 1
57     , 18
57     , 4
58     , 13
58     , 2
59     , 12
59     , 17
60     , 4
60     , 23
61     , 1
61     , 1
62     , 16
62     , 11
63     , 4
63     , 4
64     , 4
64     , 12
65     , 4
65     , 12
66     , 13
66     , 17
67     , 17
67     , 20
68     , 7
68     , 17
69     , 17
69     , 2
70     , 11
70     , 1
71     , 2
71     , 14
72     , 17
72     , 3
73     , 2
73     , 1
74     , 6
74     , 4
75     , 6
75     , 1
76     , 27
76     , 13
77     , 2
77     , 26
78     , 28
78     , 3
79     , 15
79     , 29
80     , 11
80     , 1
81     , 2
81     , 2
82     , 4
82     , 24
83     , 4
83     , 20
84     , 14
84     , 6
85     , 4
85     , 25
86     , 12
86     , 4
87     , 17
87     , 4
88     , 2
88     , 1
89     , 2
89     , 1
90     , 11
90     , 17
91     , 17
91     , 4
92     , 11
92     , 5
93     , 12
93     , 6
94     , 4
94     , 11
95     , 7
95     , 4
96     , 4
96     , 17
97     , 2
97     , 17
98     , 11
98     , 11
99     , 12
99     , 11
100     , 25
100     , 17
