10 1. mtdna_stepstone_m.01_m5.txt under HKY85; 10 x 1 haploid idividuals  evolving at G=0 on a 10 x 1 lattice with absorbing boundaries; mutation proba=5e-05; replicate # 5; Mrca Moy= 308314; MRCA MAX=308314
20 pop11
1     , 1
1     , 2
2     , 3
2     , 1
3     , 4
3     , 3
4     , 5
4     , 1
5     , 6
5     , 1
6     , 4
6     , 7
7     , 1
7     , 1
8     , 1
8     , 8
9     , 4
9     , 3
10     , 9
10     , 10
20 pop21
11     , 1
11     , 11
12     , 9
12     , 4
13     , 1
13     , 10
14     , 4
14     , 11
15     , 12
15     , 13
16     , 3
16     , 10
17     , 13
17     , 3
18     , 11
18     , 10
19     , 10
19     , 13
20     , 3
20     , 3
20 pop31
21     , 12
21     , 4
22     , 12
22     , 11
23     , 1
23     , 10
24     , 10
24     , 2
25     , 4
25     , 3
26     , 12
26     , 4
27     , 4
27     , 14
28     , 12
28     , 1
29     , 11
29     , 8
30     , 9
30     , 4
20 pop41
31     , 7
31     , 15
32     , 4
32     , 1
33     , 16
33     , 14
34     , 10
34     , 10
35     , 15
35     , 4
36     , 12
36     , 4
37     , 1
37     , 1
38     , 12
38     , 1
39     , 9
39     , 1
40     , 3
40     , 17
20 pop51
41     , 7
41     , 10
42     , 1
42     , 10
43     , 1
43     , 16
44     , 18
44     , 7
45     , 19
45     , 4
46     , 1
46     , 12
47     , 20
47     , 8
48     , 12
48     , 4
49     , 4
49     , 21
50     , 6
50     , 10
20 pop61
51     , 4
51     , 4
52     , 16
52     , 3
53     , 10
53     , 10
54     , 10
54     , 16
55     , 4
55     , 10
56     , 6
56     , 4
57     , 4
57     , 4
58     , 19
58     , 19
59     , 10
59     , 8
60     , 21
60     , 11
20 pop71
61     , 8
61     , 4
62     , 21
62     , 19
63     , 4
63     , 4
64     , 1
64     , 4
65     , 4
65     , 1
66     , 22
66     , 1
67     , 23
67     , 24
68     , 8
68     , 23
69     , 7
69     , 25
70     , 4
70     , 11
20 pop81
71     , 14
71     , 7
72     , 3
72     , 13
73     , 8
73     , 8
74     , 7
74     , 24
75     , 4
75     , 3
76     , 4
76     , 13
77     , 1
77     , 11
78     , 1
78     , 3
79     , 7
79     , 4
80     , 3
80     , 24
20 pop91
81     , 4
81     , 11
82     , 4
82     , 26
83     , 3
83     , 1
84     , 3
84     , 10
85     , 4
85     , 1
86     , 3
86     , 1
87     , 10
87     , 4
88     , 4
88     , 7
89     , 1
89     , 25
90     , 14
90     , 7
20 pop101
91     , 10
91     , 1
92     , 21
92     , 16
93     , 4
93     , 3
94     , 8
94     , 8
95     , 25
95     , 1
96     , 1
96     , 27
97     , 4
97     , 27
98     , 28
98     , 4
99     , 3
99     , 3
100     , 10
100     , 7
