1 1. singlepop_mtdna_m1.txt under HKY85; 1 x 1 haploid idividuals  evolving at G=0 on a 1 x 1 lattice with absorbing boundaries; mutation proba=5e-05; replicate # 1; Mrca Moy= 86854; MRCA MAX=86854
200 pop11
1     , 1
1     , 2
2     , 3
2     , 4
3     , 2
3     , 5
4     , 5
4     , 3
5     , 6
5     , 7
6     , 7
6     , 8
7     , 9
7     , 3
8     , 8
8     , 3
9     , 7
9     , 2
10     , 8
10     , 10
11     , 11
11     , 12
12     , 13
12     , 14
13     , 15
13     , 16
14     , 6
14     , 2
15     , 17
15     , 15
16     , 8
16     , 13
17     , 18
17     , 7
18     , 19
18     , 1
19     , 2
19     , 15
20     , 18
20     , 7
21     , 7
21     , 8
22     , 16
22     , 3
23     , 4
23     , 16
24     , 4
24     , 10
25     , 20
25     , 18
26     , 2
26     , 8
27     , 17
27     , 18
28     , 16
28     , 21
29     , 18
29     , 14
30     , 3
30     , 3
31     , 22
31     , 23
32     , 20
32     , 10
33     , 24
33     , 7
34     , 25
34     , 18
35     , 3
35     , 7
36     , 7
36     , 26
37     , 7
37     , 3
38     , 7
38     , 10
39     , 16
39     , 2
40     , 5
40     , 3
41     , 2
41     , 3
42     , 14
42     , 4
43     , 27
43     , 4
44     , 3
44     , 3
45     , 11
45     , 18
46     , 7
46     , 7
47     , 6
47     , 17
48     , 19
48     , 3
49     , 2
49     , 10
50     , 7
50     , 17
51     , 7
51     , 28
52     , 4
52     , 7
53     , 2
53     , 3
54     , 16
54     , 2
55     , 2
55     , 3
56     , 3
56     , 2
57     , 7
57     , 26
58     , 6
58     , 7
59     , 29
59     , 8
60     , 16
60     , 2
61     , 2
61     , 19
62     , 20
62     , 4
63     , 5
63     , 2
64     , 20
64     , 8
65     , 4
65     , 7
66     , 3
66     , 2
67     , 19
67     , 3
68     , 16
68     , 3
69     , 4
69     , 18
70     , 8
70     , 15
71     , 3
71     , 2
72     , 30
72     , 2
73     , 16
73     , 31
74     , 3
74     , 18
75     , 4
75     , 3
76     , 3
76     , 3
77     , 4
77     , 7
78     , 7
78     , 17
79     , 2
79     , 2
80     , 3
80     , 16
81     , 7
81     , 6
82     , 7
82     , 4
83     , 6
83     , 4
84     , 18
84     , 7
85     , 11
85     , 32
86     , 7
86     , 3
87     , 2
87     , 26
88     , 3
88     , 18
89     , 6
89     , 14
90     , 18
90     , 2
91     , 27
91     , 17
92     , 2
92     , 3
93     , 13
93     , 8
94     , 3
94     , 2
95     , 18
95     , 2
96     , 15
96     , 7
97     , 7
97     , 18
98     , 3
98     , 3
99     , 17
99     , 8
100     , 4
100     , 8
