10 1. stepping_stone_mtdna_m1.txt under HKY85; 10 x 1 haploid idividuals  evolving at G=0 on a 10 x 1 lattice with absorbing boundaries; mutation proba=5e-05; replicate # 1; Mrca Moy= 175606; MRCA MAX=175606
20 pop11
1     , 1
1     , 2
2     , 3
2     , 1
3     , 1
3     , 4
4     , 1
4     , 1
5     , 1
5     , 5
6     , 1
6     , 2
7     , 5
7     , 2
8     , 6
8     , 1
9     , 7
9     , 8
10     , 9
10     , 6
20 pop21
11     , 4
11     , 10
12     , 6
12     , 11
13     , 12
13     , 1
14     , 11
14     , 13
15     , 11
15     , 11
16     , 11
16     , 10
17     , 1
17     , 1
18     , 1
18     , 11
19     , 8
19     , 1
20     , 1
20     , 10
20 pop31
21     , 1
21     , 4
22     , 12
22     , 6
23     , 1
23     , 11
24     , 14
24     , 6
25     , 15
25     , 6
26     , 11
26     , 5
27     , 1
27     , 11
28     , 1
28     , 1
29     , 4
29     , 1
30     , 8
30     , 15
20 pop41
31     , 1
31     , 8
32     , 1
32     , 16
33     , 1
33     , 14
34     , 1
34     , 1
35     , 1
35     , 8
36     , 1
36     , 14
37     , 1
37     , 2
38     , 5
38     , 6
39     , 17
39     , 8
40     , 2
40     , 15
20 pop51
41     , 15
41     , 17
42     , 11
42     , 5
43     , 11
43     , 1
44     , 2
44     , 1
45     , 1
45     , 11
46     , 1
46     , 1
47     , 1
47     , 18
48     , 1
48     , 5
49     , 19
49     , 1
50     , 1
50     , 4
20 pop61
51     , 15
51     , 19
52     , 1
52     , 14
53     , 6
53     , 13
54     , 1
54     , 11
55     , 2
55     , 14
56     , 11
56     , 5
57     , 4
57     , 20
58     , 1
58     , 11
59     , 6
59     , 6
60     , 4
60     , 21
20 pop71
61     , 1
61     , 2
62     , 1
62     , 1
63     , 1
63     , 7
64     , 2
64     , 2
65     , 1
65     , 18
66     , 18
66     , 1
67     , 15
67     , 21
68     , 8
68     , 1
69     , 1
69     , 11
70     , 4
70     , 4
20 pop81
71     , 8
71     , 5
72     , 1
72     , 1
73     , 7
73     , 1
74     , 5
74     , 5
75     , 4
75     , 19
76     , 11
76     , 7
77     , 10
77     , 1
78     , 1
78     , 10
79     , 1
79     , 2
80     , 22
80     , 4
20 pop91
81     , 8
81     , 20
82     , 1
82     , 7
83     , 1
83     , 6
84     , 5
84     , 1
85     , 1
85     , 4
86     , 1
86     , 3
87     , 23
87     , 5
88     , 15
88     , 2
89     , 1
89     , 1
90     , 13
90     , 7
20 pop101
91     , 11
91     , 1
92     , 5
92     , 3
93     , 6
93     , 8
94     , 1
94     , 14
95     , 5
95     , 1
96     , 8
96     , 17
97     , 21
97     , 1
98     , 3
98     , 1
99     , 14
99     , 1
100     , 4
100     , 8
